id,type,frame,magnitude,map,path
DMELowtech,turretcoversmall,,,surface,graphics/DCP/shaders/surface/weapons/covers/dcp_DME_cover_turret_DME_small_surface.png
,,,,,
dcp_DME_blinkerA_blue,hardpoint,,,material,graphics/DCP/shaders/material/weapons/decorative/dcp_DME_1x1blank_material.png
dcp_DME_blinkerA_blue,turret,,,material,graphics/DCP/shaders/material/weapons/decorative/dcp_DME_1x1blank_material.png
dcp_DME_blinkerB_blue,hardpoint,,,material,graphics/DCP/shaders/material/weapons/decorative/dcp_DME_1x1blank_material.png
dcp_DME_blinkerB_blue,turret,,,material,graphics/DCP/shaders/material/weapons/decorative/dcp_DME_1x1blank_material.png
dcp_DME_blinkerC_green,hardpoint,,,material,graphics/DCP/shaders/material/weapons/decorative/dcp_DME_1x1blank_material.png
dcp_DME_blinkerC_green,turret,,,material,graphics/DCP/shaders/material/weapons/decorative/dcp_DME_1x1blank_material.png
dcp_DME_blinkerA_blue,hardpoint,,,normal,graphics/DCP/shaders/normal/weapons/decorative/dcp_DME_1x1blank_normal.png
dcp_DME_blinkerA_blue,turret,,,normal,graphics/DCP/shaders/normal/weapons/decorative/dcp_DME_1x1blank_normal.png
dcp_DME_blinkerB_blue,hardpoint,,,normal,graphics/DCP/shaders/normal/weapons/decorative/dcp_DME_1x1blank_normal.png
dcp_DME_blinkerB_blue,turret,,,normal,graphics/DCP/shaders/normal/weapons/decorative/dcp_DME_1x1blank_normal.png
dcp_DME_blinkerC_green,hardpoint,,,normal,graphics/DCP/shaders/normal/weapons/decorative/dcp_DME_1x1blank_normal.png
dcp_DME_blinkerC_green,turret,,,normal,graphics/DCP/shaders/normal/weapons/decorative/dcp_DME_1x1blank_normal.png
dcp_DME_blinkerA_blue,hardpoint,,,surface,graphics/DCP/shaders/surface/weapons/decorative/dcp_DME_1x1blank_surface.png
dcp_DME_blinkerA_blue,turret,,,surface,graphics/DCP/shaders/surface/weapons/decorative/dcp_DME_1x1blank_surface.png
dcp_DME_blinkerB_blue,hardpoint,,,surface,graphics/DCP/shaders/surface/weapons/decorative/dcp_DME_1x1blank_surface.png
dcp_DME_blinkerB_blue,turret,,,surface,graphics/DCP/shaders/surface/weapons/decorative/dcp_DME_1x1blank_surface.png
dcp_DME_blinkerC_green,hardpoint,,,surface,graphics/DCP/shaders/surface/weapons/decorative/dcp_DME_1x1blank_surface.png
dcp_DME_blinkerC_green,turret,,,surface,graphics/DCP/shaders/surface/weapons/decorative/dcp_DME_1x1blank_surface.png
,,,,,
"#dcp_DME_socket_hardpoint_lg_material",hardpointunder,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_socket_hardpoint_med_material.png
"#dcp_DME_socket_hardpoint_med_material",hardpointunder,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_socket_hardpoint_med_material.png
"#dcp_DME_socket_hardpoint_sm_material",hardpointunder,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_socket_hardpoint_sm_material.png
"#dcp_DME_socket_turret_lg_material",turretunder,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_socket_turret_lg_material.png
"#dcp_DME_socket_turret_med_material",turretunder,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_socket_turret_med_material.png
"#dcp_DME_socket_turret_sm_material",turretunder,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_socket_turret_sm_material.png
"#dcp_DME_socket_hardpoint_lg_normal",hardpointunder,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_socket_hardpoint_med_normal.png
"#dcp_DME_socket_hardpoint_med_normal",hardpointunder,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_socket_hardpoint_med_normal.png
"#dcp_DME_socket_hardpoint_sm_normal",hardpointunder,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_socket_hardpoint_sm_normal.png
"#dcp_DME_socket_turret_lg_normal",turretunder,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_socket_turret_lg_normal.png
"#dcp_DME_socket_turret_med_normal",turretunder,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_socket_turret_med_normal.png
"#dcp_DME_socket_turret_sm_normal",turretunder,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_socket_turret_sm_normal.png
"#dcp_DME_socket_hardpoint_lg_surface",hardpointunder,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_socket_hardpoint_med_surface.png
"#dcp_DME_socket_hardpoint_med_surface",hardpointunder,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_socket_hardpoint_med_surface.png
"#dcp_DME_socket_hardpoint_sm_surface",hardpointunder,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_socket_hardpoint_sm_surface.png
"#dcp_DME_socket_turret_lg_surface",turretunder,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_socket_turret_lg_surface.png
"#dcp_DME_socket_turret_med_surface",turretunder,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_socket_turret_med_surface.png
"#dcp_DME_socket_turret_sm_surface",turretunder,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_socket_turret_sm_surface.png
,,,,,
"#dcp_DME_missilehitech_mlrs_hardpoint_base_material",hardpoint,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilehitech_mlrs_hardpoint_base_material.png
"#dcp_DME_missilehitech_mlrs_turret_base",turret,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilehitech_mlrs_turret_base.png_material.png
"#dcp_DME_missilehitech_twin_turret_base_material",turret,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilehitech_twin_turret_base_material.png
"#dcp_DME_missilemidtech_5light_hardpoint_base_material",hardpoint,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilemidtech_5light_hardpoint_base_material.png
"#dcp_DME_missilemidtech_5light_turret_base_material",turret,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilemidtech_5light_turret_base_material.png
"#dcp_DME_missilemidtech_triple_hardpoint_base_material",hardpoint,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilemidtech_triple_hardpoint_base_material.png
"#dcp_DME_missilemidtech_triple_turret_base_material",turret,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilemidtech_triple_turret_base_material.png
"#dcp_DME_missilepodmidtech_hardpoint_base_material",hardpoint,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilepodmidtech_hardpoint_base_material.png
"#dcp_DME_missilepodmidtech_turret_base_material",turret,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_missilepodmidtech_turret_base_material.png
"#dcp_DME_torpedohitech_single_hardpoint_base_material",hardpoint,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_torpedohitech_single_hardpoint_base_material.png
"#dcp_DME_torpedohitech_single_turret_base_material",turret,,,material,graphics/DCP/shaders/material/weapons/dcp_DME_torpedohitech_single_turret_base_material.png
"#dcp_DME_missilehitech_mlrs_hardpoint_base_normal",hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_mlrs_hardpoint_base_normal.png
"#dcp_DME_missilehitech_mlrs_turret_base_normal",turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_mlrs_turret_base_normal.png
"#dcp_DME_missilehitech_twin_turret_base_normal",turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_twin_turret_base_normal.png
"#dcp_DME_missilemidtech_5light_hardpoint_base_normal",hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_5light_hardpoint_base_normal.png
"#dcp_DME_missilemidtech_5light_turret_base_normal",turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_5light_turret_base_normal.png
"#dcp_DME_missilemidtech_triple_hardpoint_base_normal",hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_triple_hardpoint_base_normal.png
"#dcp_DME_missilemidtech_triple_turret_base_normal",turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_triple_turret_base_normal.png
"#dcp_DME_missilepodmidtech_hardpoint_base_normal",hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilepodmidtech_hardpoint_base_normal.png
"#dcp_DME_missilepodmidtech_turret_base_normal",turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilepodmidtech_turret_base_normal.png
"#dcp_DME_torpedohitech_single_hardpoint_base_normal",hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_torpedohitech_single_hardpoint_base_normal.png
"#dcp_DME_torpedohitech_single_turret_base_normal",turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_torpedohitech_single_turret_base_normal.png
"#dcp_DME_missilehitech_mlrs_hardpoint_base_surface",hardpoint,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilehitech_mlrs_hardpoint_base_surface.png
"#dcp_DME_missilehitech_mlrs_turret_base",turret,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilehitech_mlrs_turret_base.png_surface.png
"#dcp_DME_missilehitech_twin_turret_base_surface",turret,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilehitech_twin_turret_base_surface.png
"#dcp_DME_missilemidtech_5light_hardpoint_base_surface",hardpoint,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilemidtech_5light_hardpoint_base_surface.png
"#dcp_DME_missilemidtech_5light_turret_base_surface",turret,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilemidtech_5light_turret_base_surface.png
"#dcp_DME_missilemidtech_triple_hardpoint_base_surface",hardpoint,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilemidtech_triple_hardpoint_base_surface.png
"#dcp_DME_missilemidtech_triple_turret_base_surface",turret,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilemidtech_triple_turret_base_surface.png
"#dcp_DME_missilepodmidtech_hardpoint_base_surface",hardpoint,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilepodmidtech_hardpoint_base_surface.png
"#dcp_DME_missilepodmidtech_turret_base_surface",turret,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_missilepodmidtech_turret_base_surface.png
"#dcp_DME_torpedohitech_single_hardpoint_base_surface",hardpoint,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_torpedohitech_single_hardpoint_base_surface.png
"#dcp_DME_torpedohitech_single_turret_base_surface",turret,,,surface,graphics/DCP/shaders/surface/weapons/dcp_DME_torpedohitech_single_turret_base_surface.png
